"ContextId","Alias","GeoLevel","LocationAvivGeoId","LocationName","WhiteLabelUrl"
"69317","buy:house:seaside","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/proche-mer/ile-de-france/paris-75/ad06fr76"
"69317","buy:house:seaside","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/proche-mer/ile-de-france/paris-75000/ad08fr31096"
"69317","buy:house:seaside","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/proche-mer/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"49633","buy:house:swimmingpool","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/piscine/france/ad02fr1"
"49633","buy:house:swimmingpool","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/piscine/ile-de-france/ad04fr5"
"49633","buy:house:swimmingpool","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/piscine/ile-de-france/paris-75/ad06fr76"
"49633","buy:house:swimmingpool","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/piscine/ile-de-france/paris-75000/ad08fr31096"
"49633","buy:house:swimmingpool","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/piscine/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"55277","buy:house:terrace","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/balcon-terrasse/france/ad02fr1"
"55277","buy:house:terrace","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/balcon-terrasse/ile-de-france/ad04fr5"
"55277","buy:house:terrace","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/balcon-terrasse/ile-de-france/paris-75/ad06fr76"
"55277","buy:house:terrace","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/balcon-terrasse/ile-de-france/paris-75000/ad08fr31096"
"55277","buy:house:terrace","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/balcon-terrasse/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"92144","buy:house:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/avec-travaux/france/ad02fr1"
"92144","buy:house:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/avec-travaux/ile-de-france/ad04fr5"
"92144","buy:house:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/avec-travaux/ile-de-france/paris-75/ad06fr76"
"92144","buy:house:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"92144","buy:house:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"83873","buy:house:bedrooms-1","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-1/france/ad02fr1"
"83873","buy:house:bedrooms-1","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-1/ile-de-france/ad04fr5"
"83873","buy:house:bedrooms-1","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-1/ile-de-france/paris-75/ad06fr76"
"83873","buy:house:bedrooms-1","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-1/ile-de-france/paris-75000/ad08fr31096"
"83873","buy:house:bedrooms-1","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-1/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"33590","buy:house:bedrooms-2","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-2/france/ad02fr1"
"33590","buy:house:bedrooms-2","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-2/ile-de-france/ad04fr5"
"33590","buy:house:bedrooms-2","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-2/ile-de-france/paris-75/ad06fr76"
"33590","buy:house:bedrooms-2","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-2/ile-de-france/paris-75000/ad08fr31096"
"33590","buy:house:bedrooms-2","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-2/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"11251","buy:house:bedrooms-3","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-3/france/ad02fr1"
"11251","buy:house:bedrooms-3","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-3/ile-de-france/ad04fr5"
"11251","buy:house:bedrooms-3","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-3/ile-de-france/paris-75/ad06fr76"
"11251","buy:house:bedrooms-3","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-3/ile-de-france/paris-75000/ad08fr31096"
"11251","buy:house:bedrooms-3","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"67236","buy:house:bedrooms-4","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-4/france/ad02fr1"
"67236","buy:house:bedrooms-4","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-4/ile-de-france/ad04fr5"
"67236","buy:house:bedrooms-4","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-4/ile-de-france/paris-75/ad06fr76"
"67236","buy:house:bedrooms-4","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-4/ile-de-france/paris-75000/ad08fr31096"
"67236","buy:house:bedrooms-4","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-4/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"48721","buy:house:bedrooms-5","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-5/france/ad02fr1"
"48721","buy:house:bedrooms-5","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-5/ile-de-france/ad04fr5"
"48721","buy:house:bedrooms-5","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-5/ile-de-france/paris-75/ad06fr76"
"48721","buy:house:bedrooms-5","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-5/ile-de-france/paris-75000/ad08fr31096"
"48721","buy:house:bedrooms-5","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chambre-5/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"77715","buy:house:rooms-2","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-2/france/ad02fr1"
"77715","buy:house:rooms-2","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-2/ile-de-france/ad04fr5"
"77715","buy:house:rooms-2","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-2/ile-de-france/paris-75/ad06fr76"
"77715","buy:house:rooms-2","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-2/ile-de-france/paris-75000/ad08fr31096"
"77715","buy:house:rooms-2","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-2/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"35534","buy:house:rooms-3","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-3/france/ad02fr1"
"35534","buy:house:rooms-3","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-3/ile-de-france/ad04fr5"
"35534","buy:house:rooms-3","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-3/ile-de-france/paris-75/ad06fr76"
"35534","buy:house:rooms-3","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-3/ile-de-france/paris-75000/ad08fr31096"
"35534","buy:house:rooms-3","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-3/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"81438","buy:house:rooms-4","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-4/france/ad02fr1"
"81438","buy:house:rooms-4","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-4/ile-de-france/ad04fr5"
"81438","buy:house:rooms-4","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-4/ile-de-france/paris-75/ad06fr76"
"81438","buy:house:rooms-4","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-4/ile-de-france/paris-75000/ad08fr31096"
"81438","buy:house:rooms-4","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-4/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"49815","buy:house:rooms-5","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-5/france/ad02fr1"
"49815","buy:house:rooms-5","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/piece-5/ile-de-france/ad04fr5"
"49815","buy:house:rooms-5","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-5/ile-de-france/paris-75/ad06fr76"
"49815","buy:house:rooms-5","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-5/ile-de-france/paris-75000/ad08fr31096"
"49815","buy:house:rooms-5","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/piece-5/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"27689","buy:house:bungalow","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/plain-pied/france/ad02fr1"
"27689","buy:house:bungalow","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/plain-pied/ile-de-france/ad04fr5"
"27689","buy:house:bungalow","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/plain-pied/ile-de-france/paris-75/ad06fr76"
"27689","buy:house:bungalow","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/plain-pied/ile-de-france/paris-75000/ad08fr31096"
"27689","buy:house:bungalow","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/plain-pied/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"32178","buy:house:castle","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/france/ad02fr1"
"32178","buy:house:castle","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/ile-de-france/ad04fr5"
"32178","buy:house:castle","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/ile-de-france/paris-75/ad06fr76"
"32178","buy:house:castle","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/ile-de-france/paris-75000/ad08fr31096"
"32178","buy:house:castle","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"47030","buy:house:castle:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/avec-travaux/france/ad02fr1"
"47030","buy:house:castle:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/avec-travaux/ile-de-france/ad04fr5"
"47030","buy:house:castle:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/avec-travaux/ile-de-france/paris-75/ad06fr76"
"47030","buy:house:castle:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"47030","buy:house:castle:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chateau/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"87079","buy:house:chalet","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/france/ad02fr1"
"87079","buy:house:chalet","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/ile-de-france/ad04fr5"
"87079","buy:house:chalet","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/ile-de-france/paris-75/ad06fr76"
"87079","buy:house:chalet","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/ile-de-france/paris-75000/ad08fr31096"
"87079","buy:house:chalet","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"72667","buy:house:chalet:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/pas-cher/france/ad02fr1"
"72667","buy:house:chalet:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/pas-cher/ile-de-france/ad04fr5"
"72667","buy:house:chalet:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/pas-cher/ile-de-france/paris-75/ad06fr76"
"72667","buy:house:chalet:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/pas-cher/ile-de-france/paris-75000/ad08fr31096"
"72667","buy:house:chalet:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/pas-cher/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"77850","buy:house:chalet:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/avec-travaux/france/ad02fr1"
"77850","buy:house:chalet:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/avec-travaux/ile-de-france/ad04fr5"
"77850","buy:house:chalet:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/avec-travaux/ile-de-france/paris-75/ad06fr76"
"77850","buy:house:chalet:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"77850","buy:house:chalet:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/chalet/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"81041","buy:house:farmhouse","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/france/ad02fr1"
"81041","buy:house:farmhouse","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/ile-de-france/ad04fr5"
"81041","buy:house:farmhouse","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/ile-de-france/paris-75/ad06fr76"
"81041","buy:house:farmhouse","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/ile-de-france/paris-75000/ad08fr31096"
"81041","buy:house:farmhouse","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"30062","buy:house:farmhouse:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/pas-cher/france/ad02fr1"
"30062","buy:house:farmhouse:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/pas-cher/ile-de-france/ad04fr5"
"30062","buy:house:farmhouse:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/pas-cher/ile-de-france/paris-75/ad06fr76"
"30062","buy:house:farmhouse:cheap","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/pas-cher/ile-de-france/paris-75000/ad08fr31096"
"30062","buy:house:farmhouse:cheap","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/pas-cher/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"18235","buy:house:farmhouse:torenovate","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/avec-travaux/france/ad02fr1"
"18235","buy:house:farmhouse:torenovate","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/avec-travaux/ile-de-france/ad04fr5"
"18235","buy:house:farmhouse:torenovate","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/avec-travaux/ile-de-france/paris-75/ad06fr76"
"18235","buy:house:farmhouse:torenovate","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/avec-travaux/ile-de-france/paris-75000/ad08fr31096"
"18235","buy:house:farmhouse:torenovate","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/ferme/avec-travaux/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"17163","buy:house:housetobuildwithplot","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/construction/france/ad02fr1"
"17163","buy:house:housetobuildwithplot","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/construction/ile-de-france/ad04fr5"
"17163","buy:house:housetobuildwithplot","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/construction/ile-de-france/paris-75/ad06fr76"
"17163","buy:house:housetobuildwithplot","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/construction/ile-de-france/paris-75000/ad08fr31096"
"17163","buy:house:housetobuildwithplot","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/construction/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"23071","buy:house:mansion","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/hotel-particulier/france/ad02fr1"
"23071","buy:house:mansion","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/hotel-particulier/ile-de-france/ad04fr5"
"23071","buy:house:mansion","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/hotel-particulier/ile-de-france/paris-75/ad06fr76"
"23071","buy:house:mansion","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/hotel-particulier/ile-de-france/paris-75000/ad08fr31096"
"23071","buy:house:mansion","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/hotel-particulier/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"12590","buy:house:townhouse","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/maison-de-ville/france/ad02fr1"
"12590","buy:house:townhouse","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/maison-de-ville/ile-de-france/ad04fr5"
"12590","buy:house:townhouse","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/maison-de-ville/ile-de-france/paris-75/ad06fr76"
"12590","buy:house:townhouse","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/maison-de-ville/ile-de-france/paris-75000/ad08fr31096"
"12590","buy:house:townhouse","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/maison-de-ville/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"93227","buy:house:villa","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/maison/villa/france/ad02fr1"
"93227","buy:house:villa","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/maison/villa/ile-de-france/ad04fr5"
"93227","buy:house:villa","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/maison/villa/ile-de-france/paris-75/ad06fr76"
"93227","buy:house:villa","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/maison/villa/ile-de-france/paris-75000/ad08fr31096"
"93227","buy:house:villa","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/maison/villa/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"41007","buy:residential:investment","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/investissement/france/ad02fr1"
"41007","buy:residential:investment","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/investissement/ile-de-france/ad04fr5"
"41007","buy:residential:investment","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/investissement/ile-de-france/paris-75/ad06fr76"
"41007","buy:residential:investment","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/investissement/ile-de-france/paris-75000/ad08fr31096"
"41007","buy:residential:investment","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/investissement/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"43379","buy:residential:lifeannuity","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/viager/france/ad02fr1"
"43379","buy:residential:lifeannuity","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/viager/ile-de-france/ad04fr5"
"43379","buy:residential:lifeannuity","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/viager/ile-de-france/paris-75/ad06fr76"
"43379","buy:residential:lifeannuity","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/viager/ile-de-france/paris-75000/ad08fr31096"
"43379","buy:residential:lifeannuity","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/viager/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"55478","buy:residential:luxury","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/luxe/france/ad02fr1"
"55478","buy:residential:luxury","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/luxe/ile-de-france/ad04fr5"
"55478","buy:residential:luxury","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/luxe/ile-de-france/paris-75/ad06fr76"
"55478","buy:residential:luxury","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/luxe/ile-de-france/paris-75000/ad08fr31096"
"55478","buy:residential:luxury","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/bien-immobilier/luxe/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"56765","buy:office","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/bureau/france/ad02fr1"
"56765","buy:office","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/bureau/ile-de-france/ad04fr5"
"56765","buy:office","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/bureau/ile-de-france/paris-75/ad06fr76"
"56765","buy:office","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/bureau/ile-de-france/paris-75000/ad08fr31096"
"56765","buy:office","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/bureau/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"66630","buy:parking","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/parking/france/ad02fr1"
"66630","buy:parking","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/parking/ile-de-france/ad04fr5"
"66630","buy:parking","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/parking/ile-de-france/paris-75/ad06fr76"
"66630","buy:parking","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/parking/ile-de-france/paris-75000/ad08fr31096"
"66630","buy:parking","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/parking/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"66630","buy:parking","Neighborhood","NBH2FR99","Goutte d'Or-Château Rouge (75018)","https://www.logic-immo.com/recherche-immo/vente/parking/paris-75000/goutte-d-or-chateau-rouge-75018/nbh2fr99"
"33584","buy:plot","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/terrain/france/ad02fr1"
"33584","buy:plot","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/terrain/ile-de-france/ad04fr5"
"33584","buy:plot","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/terrain/ile-de-france/paris-75/ad06fr76"
"33584","buy:plot","Municipality","AD08FR31096","Paris (tous codes postaux)","https://www.logic-immo.com/recherche-immo/vente/terrain/ile-de-france/paris-75000/ad08fr31096"
"33584","buy:plot","Borough","AD09FR43","Paris 18ème arrondissement (75018)","https://www.logic-immo.com/recherche-immo/vente/terrain/paris-75000/paris-18eme-arrondissement-75018/ad09fr43"
"19179","buy:plot:cheap","Country","AD02FR1","France","https://www.logic-immo.com/recherche-immo/vente/terrain/pas-cher/france/ad02fr1"
"19179","buy:plot:cheap","Region","AD04FR5","Ile-de-France","https://www.logic-immo.com/recherche-immo/vente/terrain/pas-cher/ile-de-france/ad04fr5"
"19179","buy:plot:cheap","Province","AD06FR76","Paris (75)","https://www.logic-immo.com/recherche-immo/vente/terrain/pas-cher/ile-de-france/paris-75/ad06fr76"
